21
42.57813 , 0, 100, 42.5781298828125
43.04688 , 0, 101, 43.0468798828125
58.82813 , 0, 100, 58.8281298828125
58.98438 , 0, 101, 58.9843798828125
59.14063 , 0, 100, 59.1406298828125
59.29688 , 0, 101, 59.2968798828125
59.45313 , 0, 100, 59.4531298828125
71.64063 , 0, 102, 71.640634765625
72.26563 , 0, 102, 72.265634765625
72.89063 , 0, 102, 72.890634765625
73.51563 , 0, 102, 73.515634765625
74.14063 , 0, 102, 74.140634765625
74.76563 , 0, 102, 74.765634765625
75.39063 , 0, 102, 75.390634765625
76.01563 , 0, 102, 76.015634765625
76.64063 , 0, 102, 76.640634765625
77.26563 , 0, 102, 77.265634765625
77.89063 , 0, 102, 77.890634765625
78.51563 , 0, 102, 78.515634765625
78.98438 , 0, 101, 78.984384765625
90 , 0, 100, 90
