22
0 , 0, 100, 0
1.054688 , 0, 102, 1.05468794878791
4.335938 , 0, 102, 4.33593794878791
4.804688 , 0, 102, 4.80468794878791
5.742188 , 0, 102, 5.74218794878791
6.445313 , 0, 102, 6.44531294878791
6.914063 , 0, 102, 6.91406294878791
7.382813 , 0, 102, 7.38281294878791
8.085938 , 0, 102, 8.08593839757583
8.554688 , 0, 102, 8.55468839757583
9.492188 , 0, 102, 9.49218839757583
9.726563 , 0, 102, 9.72656339757583
10.19531 , 0, 102, 10.1953098072725
10.66406 , 0, 102, 10.6640598072725
10.89844 , 0, 102, 10.8984401927275
11.13281 , 0, 102, 11.1328098072725
11.83594 , 0, 102, 11.8359401927275
12.30469 , 0, 102, 12.3046901927275
13.24219 , 0, 102, 13.2421901927275
13.94531 , 0, 102, 13.9453098072725
14.41406 , 0, 102, 14.4140598072725
14.88281 , 0, 102, 14.8828098072725
