111
25.50003 , 1, 2, 1, 2.55000305175781
64.49994 , 1, 2, 2, 6.44999389648437
73.49994 , 2, 2, 1, 7.34999389648438
109.4998 , 2, 2, 2, 10.9499801635742
121.4998 , 1, 2, 1, 12.1499801635742
157.4997 , 1, 2, 2, 15.7499694824219
169.4998 , 2, 2, 1, 16.9499801635742
196.5001 , 2, 2, 2, 19.6500106811523
199.5001 , 1, 1, 0, 19.9500106811523
201.0002 , 2, 1, 0, 20.1000198364258
202.5002 , 1, 1, 0, 20.2500198364258
205.5002 , 1, 3, 0, 20.5500198364258
207.0002 , 1, 3, 0, 20.7000198364258
208.5002 , 1, 3, 0, 20.8500198364258
210.0002 , 1, 3, 0, 21.0000198364258
211.5002 , 1, 3, 0, 21.1500198364258
211.5002 , 0, 0, 0, 21.1500198364258
217.5003 , 1, 2, 1, 21.7500305175781
220.5003 , 2, 1, 0, 22.0500305175781
225.0004 , 2, 1, 0, 22.5000396728516
229.5004 , 2, 1, 0, 22.9500396728516
234.0005 , 2, 1, 0, 23.4000503540039
238.5005 , 2, 1, 0, 23.8500503540039
250.5006 , 1, 2, 2, 25.0500595092773
250.5006 , 0, 0, 0, 25.0500595092773
252.7507 , 1, 1, 0, 25.2750701904297
255.0007 , 1, 1, 0, 25.5000701904297
257.2507 , 1, 1, 0, 25.7250701904297
259.5007 , 1, 1, 0, 25.9500701904297
261.7508 , 1, 2, 1, 26.1750793457031
268.5008 , 2, 1, 0, 26.8500793457031
273.0009 , 2, 1, 0, 27.3000885009766
276.0009 , 2, 1, 0, 27.6000885009766
280.5009 , 2, 1, 0, 28.0500885009766
286.501 , 2, 1, 0, 28.6501007080078
300.7512 , 2, 1, 0, 30.0751190185547
300.7512 , 1, 2, 2, 30.0751190185547
303.0012 , 2, 1, 0, 30.3001190185547
306.0012 , 2, 1, 0, 30.6001190185547
308.2512 , 2, 1, 0, 30.8251190185547
310.5013 , 1, 2, 1, 31.0501312255859
342.0016 , 0, 0, 0, 34.2001586914063
348.7516 , 1, 2, 2, 34.8751586914062
348.7516 , 2, 1, 0, 34.8751586914062
349.5016 , 4, 1, 0, 34.9501586914063
350.2516 , 2, 1, 0, 35.0251586914062
351.0016 , 4, 1, 0, 35.1001586914063
351.7517 , 2, 1, 0, 35.1751708984375
352.5017 , 4, 1, 0, 35.2501708984375
353.2517 , 2, 1, 0, 35.3251708984375
354.0017 , 4, 1, 0, 35.4001708984375
354.7517 , 2, 1, 0, 35.4751708984375
356.2517 , 2, 1, 0, 35.6251708984375
358.5017 , 2, 1, 0, 35.8501708984375
360.7518 , 2, 1, 0, 36.0751800537109
360.7518 , 1, 2, 1, 36.0751800537109
363.7518 , 2, 1, 0, 36.3751800537109
368.2518 , 2, 1, 0, 36.8251800537109
372.7519 , 2, 1, 0, 37.2751892089844
377.2519 , 2, 1, 0, 37.7251892089844
381.752 , 2, 1, 0, 38.1752014160156
407.2522 , 1, 2, 2, 40.7252197265625
408.7523 , 2, 1, 0, 40.8752288818359
411.7523 , 2, 1, 0, 41.1752288818359
414.7523 , 2, 1, 0, 41.4752288818359
417.7523 , 2, 1, 0, 41.7752288818359
420.7524 , 2, 1, 0, 42.0752410888672
423.7524 , 2, 1, 0, 42.3752410888672
426.7524 , 2, 1, 0, 42.6752410888672
429.7525 , 2, 1, 0, 42.9752502441406
432.7525 , 2, 1, 0, 43.2752502441406
435.7525 , 2, 1, 0, 43.5752502441406
438.7526 , 2, 1, 0, 43.8752593994141
441.7526 , 2, 1, 0, 44.1752593994141
444.7526 , 2, 1, 0, 44.4752593994141
447.7527 , 2, 1, 0, 44.7752685546875
450.7527 , 2, 1, 0, 45.0752685546875
453.7527 , 2, 1, 0, 45.3752685546875
456.7527 , 2, 1, 0, 45.6752685546875
458.2527 , 2, 1, 0, 45.8252685546875
459.7528 , 2, 1, 0, 45.9752807617188
461.2528 , 2, 1, 0, 46.1252807617187
462.0027 , 4, 1, 0, 46.2002685546875
462.7528 , 2, 1, 0, 46.2752807617187
464.2528 , 2, 1, 0, 46.4252807617188
466.5028 , 2, 1, 0, 46.6502807617187
468.0028 , 2, 1, 0, 46.8002807617188
470.2529 , 2, 1, 0, 47.0252899169922
473.2529 , 2, 1, 0, 47.3252899169922
474.0029 , 4, 1, 0, 47.4002899169922
474.7529 , 2, 1, 0, 47.4752899169922
475.5029 , 1, 1, 0, 47.5502899169922
476.2529 , 2, 1, 0, 47.6252899169922
477.0029 , 1, 1, 0, 47.7002899169922
477.753 , 2, 1, 0, 47.7752990722656
480.753 , 2, 1, 0, 48.0752990722656
481.503 , 4, 1, 0, 48.1502990722656
482.253 , 2, 1, 0, 48.2252990722656
483.003 , 4, 1, 0, 48.3002990722656
483.753 , 2, 1, 0, 48.3752990722656
484.503 , 4, 1, 0, 48.4502990722656
485.253 , 2, 1, 0, 48.5252990722656
486.003 , 4, 1, 0, 48.6002990722656
486.7531 , 2, 1, 0, 48.6753112792969
487.5031 , 4, 1, 0, 48.7503112792969
488.2531 , 2, 1, 0, 48.8253112792969
489.0031 , 4, 1, 0, 48.9003112792969
489.7531 , 2, 1, 0, 48.9753112792969
490.5031 , 4, 1, 0, 49.0503112792969
491.2531 , 2, 2, 1, 49.1253112792969
492.7531 , 2, 2, 2, 49.2753112792969
