47
12.9032 , 1, 1, 0, 1.29032001495361
20.96774 , 2, 1, 0, 2.09677391052246
25.8064 , 2, 1, 0, 2.58064002990723
29.03225 , 2, 1, 0, 2.90322494506836
30.64515 , 1, 1, 0, 3.0645149230957
32.25806 , 2, 1, 0, 3.22580604553223
33.87095 , 1, 1, 0, 3.38709487915039
35.48386 , 2, 1, 0, 3.54838600158691
37.09676 , 1, 1, 0, 3.70967597961426
38.70966 , 1, 1, 0, 3.8709659576416
40.32256 , 2, 1, 0, 4.03225593566895
40.32256 , 1, 1, 0, 4.03225593566895
46.77417 , 2, 1, 0, 4.6774169921875
46.77417 , 1, 1, 0, 4.6774169921875
51.61288 , 1, 1, 0, 5.16128807067871
54.83868 , 1, 1, 0, 5.4838680267334
58.06448 , 1, 1, 0, 5.80644798278809
62.90319 , 1, 1, 0, 6.2903190612793
66.12899 , 2, 1, 0, 6.61289901733398
72.5806 , 1, 1, 0, 7.25805969238281
72.5806 , 2, 1, 0, 7.25805969238281
77.4193 , 2, 1, 0, 7.74192962646484
80.64511 , 2, 1, 0, 8.06451110839844
82.25803 , 2, 1, 0, 8.22580337524414
83.87093 , 1, 1, 0, 8.38709335327149
83.87093 , 2, 1, 0, 8.38709335327149
85.48384 , 1, 1, 0, 8.54838409423828
87.09676 , 2, 1, 0, 8.70967636108398
88.70967 , 2, 1, 0, 8.87096710205078
90.32257 , 2, 1, 0, 9.03225708007813
91.93549 , 2, 1, 0, 9.19354934692383
91.93549 , 1, 1, 0, 9.19354934692383
98.38713 , 2, 1, 0, 9.83871307373047
100 , 1, 1, 0, 10
101.6129 , 2, 1, 0, 10.1612899780273
104.8388 , 2, 1, 0, 10.4838798522949
108.0646 , 1, 1, 0, 10.8064598083496
109.6775 , 2, 1, 0, 10.967749786377
111.2904 , 1, 1, 0, 11.1290397644043
112.9033 , 1, 1, 0, 11.2903297424316
114.5162 , 2, 1, 0, 11.451619720459
116.1292 , 2, 1, 0, 11.6129203796387
117.7421 , 2, 1, 0, 11.774210357666
117.7421 , 1, 1, 0, 11.774210357666
119.355 , 1, 1, 0, 11.9355003356934
120.9679 , 1, 1, 0, 12.0967903137207
120.9679 , 2, 1, 0, 12.0967903137207
