121
1.298077 , -1, 1, 0, 1.2980770111084, 0
1.298077 , 3, 1, 0, 1.2980770111084, 0
1.442308 , -1, 1, 0, 1.44230791727702, 0
1.442308 , 3, 1, 0, 1.44230791727702, 0
1.875 , 3, 1, 0, 1.875, 0
1.875 , -1, 1, 0, 1.875, 0
2.019231 , 3, 1, 0, 2.01923116048177, 0
2.019231 , -1, 1, 0, 2.01923116048177, 0
2.451924 , 3, 1, 0, 2.45192413330078, 0
2.451924 , -1, 1, 0, 2.45192413330078, 0
2.596155 , -1, 1, 0, 2.59615478515625, 0
2.740386 , -1, 1, 0, 2.74038594563802, 0
2.884616 , -1, 1, 0, 2.88461583455404, 0
3.173078 , 3, 1, 0, 3.17307790120443, 0
3.317309 , 3, 1, 0, 3.3173090616862, 0
3.46154 , 3, 1, 0, 3.46153996785482, 0
3.605771 , -1, 2, 1, 3.60577112833659, 0
4.759612 , -1, 2, 2, 3.11695887247721, 0
4.759613 , 3, 2, 1, 4.75961303710938, 0
5.913451 , -1, 1, 0, 5.9134511311849, 0
5.913451 , 3, 2, 2, 4.27079798380534, 0
6.057681 , 3, 1, 0, 6.05768127441406, 0
6.057681 , -1, 1, 0, 6.05768127441406, 0
6.490372 , 3, 1, 0, 6.49037170410156, 0
6.490372 , -1, 1, 0, 6.49037170410156, 0
6.634601 , 3, 1, 0, 6.63460083007813, 0
6.634601 , -1, 1, 0, 6.63460083007813, 0
7.06729 , 3, 1, 0, 7.06729024251302, 0
7.06729 , -1, 1, 0, 7.06729024251302, 0
7.21152 , 3, 1, 0, 7.21152038574219, 0
7.355752 , 3, 1, 0, 7.35575154622396, 0
7.499979 , 3, 1, 0, 7.49997863769531, 0
7.78844 , 3, 1, 0, 7.78843994140625, 0
7.93267 , 3, 1, 0, 7.93267008463542, 0
8.0769 , 3, 1, 0, 8.07689921061198, 0
8.221129 , -1, 2, 1, 8.22112935384115, 0
9.374969 , -1, 2, 2, 7.73231506347656, 0
10.52881 , -1, 1, 0, 10.5288096110026, 0
10.67304 , 3, 1, 0, 10.6730407714844, 0
10.81727 , -1, 1, 0, 10.8172709147135, 0
10.9615 , 3, 1, 0, 10.9615000406901, 0
11.10573 , -1, 1, 0, 11.1057301839193, 0
11.24996 , 3, 1, 0, 11.2499603271484, 0
11.39419 , -1, 1, 0, 11.3941904703776, 0
11.53842 , 3, 1, 0, 11.5384195963542, 0
11.68265 , -1, 1, 0, 11.6826497395833, 0
11.82688 , 3, 1, 0, 11.8268809000651, 0
11.97111 , -1, 1, 0, 11.9711110432943, 0
12.11534 , 3, 1, 0, 12.1153401692708, 0
12.25957 , -1, 1, 0, 12.2595703125, 0
12.4038 , 3, 1, 0, 12.4038004557292, 0
12.54803 , -1, 1, 0, 12.5480305989583, 0
12.69226 , 3, 1, 0, 12.6922597249349, 0
12.83649 , -1, 1, 0, 12.8364898681641, 0
12.98072 , 3, 1, 0, 12.9807200113932, 0
13.12495 , -1, 1, 0, 13.124951171875, 0
13.26918 , 3, 1, 0, 13.2691802978516, 0
13.41341 , -1, 1, 0, 13.4134104410807, 0
13.55764 , 3, 1, 0, 13.5576405843099, 0
13.70187 , -1, 1, 0, 13.7018697102865, 0
13.8461 , 3, 1, 0, 13.8460998535156, 0
13.99032 , -1, 1, 0, 13.9903208414714, 0
14.13455 , 3, 1, 0, 14.1345499674479, 0
14.27878 , -1, 1, 0, 14.2787801106771, 0
14.42301 , 3, 1, 0, 14.4230102539063, 0
14.56724 , -1, 1, 0, 14.5672403971354, 0
14.71147 , 3, 1, 0, 14.711469523112, 0
14.8557 , 3, 1, 0, 14.8556996663411, 0
14.99994 , 3, 1, 0, 14.9999399820964, 0
15.14416 , -1, 1, 0, 15.1441609700521, 0
15.28839 , 3, 1, 0, 15.2883900960286, 0
15.43262 , -1, 1, 0, 15.4326202392578, 0
15.57685 , 3, 1, 0, 15.576850382487, 0
15.72108 , -1, 1, 0, 15.7210805257161, 0
15.86531 , -1, 1, 0, 15.8653096516927, 0
16.00954 , -1, 1, 0, 16.0095408121745, 0
16.15378 , 3, 1, 0, 16.1537801106771, 0
16.29801 , 3, 1, 0, 16.2980102539062, 0
16.44224 , 3, 1, 0, 16.4422403971354, 0
16.58648 , -1, 1, 0, 16.586479695638, 0
16.73071 , -1, 1, 0, 16.7307088216146, 0
16.87495 , 3, 1, 0, 16.874951171875, 0
17.01918 , 3, 1, 0, 17.0191802978516, 0
17.16341 , -1, 1, 0, 17.1634094238281, 0
17.30765 , -1, 1, 0, 17.3076497395833, 0
17.45188 , 3, 1, 0, 17.4518798828125, 0
17.59611 , 3, 1, 0, 17.5961100260417, 0
17.88458 , -1, 1, 0, 17.884580485026, 0
18.02881 , -1, 1, 0, 18.0288106282552, 0
18.17305 , -1, 1, 0, 18.1730489095052, 0
18.31728 , -1, 1, 0, 18.3172790527344, 0
18.46152 , -1, 1, 0, 18.4615193684896, 0
18.60575 , -1, 1, 0, 18.6057495117187, 0
18.74998 , -1, 1, 0, 18.7499816894531, 0
18.74998 , 3, 2, 1, 18.7499816894531, 0
19.18268 , 3, 2, 2, 17.5400268554687, 0
19.32692 , 3, 1, 0, 19.3269205729167, 0
19.39904 , -1, 1, 0, 19.3990397135417, 0
19.47115 , -1, 1, 0, 19.4711486816406, 0
19.54327 , -1, 1, 0, 19.5432698567708, 0
19.61539 , -1, 1, 0, 19.615391031901, 0
19.75962 , 3, 1, 0, 19.7596211751302, 0
19.90385 , -1, 1, 0, 19.9038513183594, 0
20.04809 , 3, 1, 0, 20.0480895996094, 0
20.19232 , -1, 1, 0, 20.1923197428385, 0
20.33655 , 3, 1, 0, 20.3365498860677, 0
20.48079 , -1, 1, 0, 20.4807902018229, 0
20.62502 , 3, 1, 0, 20.6250183105469, 0
20.76926 , -1, 1, 0, 20.7692606608073, 0
21.49042 , -1, 1, 0, 21.490419514974, 0
21.63466 , -1, 1, 0, 21.6346618652344, 0
21.77889 , -1, 1, 0, 21.7788899739583, 0
21.92313 , -1, 1, 0, 21.9231302897135, 0
22.06736 , 3, 1, 0, 22.0673604329427, 0
22.21159 , 3, 1, 0, 22.2115905761719, 0
22.35583 , 3, 1, 0, 22.3558288574219, 0
22.50006 , 3, 1, 0, 22.500059000651, 0
22.64429 , -1, 1, 0, 22.6442911783854, 0
22.78853 , -1, 1, 0, 22.7885314941406, 0
22.93276 , -1, 1, 0, 22.9327596028646, 0
23.077 , -1, 1, 0, 23.0769999186198, 0
