15
9.677422 , 3, 1, 0, 9.67742201861213, 2
10.32259 , -1, 1, 0, 10.3225869571461, 2
10.96775 , 3, 1, 0, 10.9677492029527, 2
13.54841 , 3, 2, 1, 13.5484107522403, 0
14.83874 , 3, 2, 2, 14.8387406293084, 0
17.41938 , 3, 3, 0, 17.4193797392004, 0
18.06454 , -1, 3, 0, 18.0645410874311, 0
18.7097 , 3, 3, 0, 18.7096988453585, 0
21.29032 , -1, 6, 0, 21.2903191061581, 0
21.93548 , 5, 6, 0, 21.9354804543888, 0
24.51611 , -2, 5, 1, 24.5161096909467, 0
26.45158 , -2, 5, 2, 24.5161096909467, 0
28.38705 , 3, 1, 0, 28.3870508530561, 2
29.67736 , 3, 1, 0, 29.6773609834559, 1
30.96767 , 3, 1, 0, 30.9676729090074, 2
